distance_metric,k,split,class,precision,recall,f1,support
euclidean,12,train,300000082,1.0,1.0,1.0,585
euclidean,12,train,700018215,1.0,1.0,1.0,540
euclidean,12,test,100180860,0.9090909090909091,0.7936507936507936,0.847457627118644,63
euclidean,12,test,100192430,0.8787878787878788,0.9666666666666667,0.9206349206349207,90
euclidean,12,test,100610443,0.927536231884058,1.0,0.9624060150375939,64
euclidean,12,test,100610883,0.9,0.5901639344262295,0.7128712871287128,61
euclidean,12,test,300000007,0.891566265060241,0.9736842105263158,0.930817610062893,76
euclidean,12,test,300000018,0.9,0.84375,0.870967741935484,64
euclidean,12,test,300000034,0.9014084507042254,1.0,0.9481481481481481,128
euclidean,12,test,300000080,0.8642857142857143,0.9453125,0.9029850746268657,128
euclidean,12,test,300000082,0.9,0.9692307692307692,0.9333333333333333,65
euclidean,12,test,700018215,0.9024390243902439,0.6166666666666667,0.7326732673267328,60
euclidean,13,train,100180860,1.0,1.0,1.0,567
euclidean,13,train,100192430,1.0,1.0,1.0,810
euclidean,13,train,100610443,1.0,1.0,1.0,576
euclidean,13,train,100610883,1.0,1.0,1.0,549
euclidean,13,train,300000007,1.0,1.0,1.0,684
euclidean,13,train,300000018,1.0,1.0,1.0,576
euclidean,13,train,300000034,1.0,1.0,1.0,1152
euclidean,13,train,300000080,1.0,1.0,1.0,1152
euclidean,13,train,300000082,1.0,1.0,1.0,585
euclidean,13,train,700018215,1.0,1.0,1.0,540
euclidean,13,test,100180860,0.92,0.7301587301587301,0.8141592920353983,63
euclidean,13,test,100192430,0.8529411764705882,0.9666666666666667,0.90625,90
euclidean,13,test,100610443,0.9142857142857143,1.0,0.955223880597015,64
euclidean,13,test,100610883,0.9024390243902439,0.6065573770491803,0.7254901960784315,61
euclidean,13,test,300000007,0.9012345679012346,0.9605263157894737,0.9299363057324841,76
euclidean,13,test,300000018,0.9298245614035088,0.828125,0.8760330578512396,64
euclidean,13,test,300000034,0.9014084507042254,1.0,0.9481481481481481,128
euclidean,13,test,300000080,0.8561151079136691,0.9296875,0.8913857677902621,128
euclidean,13,test,300000082,0.8648648648648649,0.9846153846153847,0.920863309352518,65
euclidean,13,test,700018215,0.9069767441860465,0.65,0.7572815533980582,60
euclidean,14,train,100180860,1.0,1.0,1.0,567
euclidean,14,train,100192430,1.0,1.0,1.0,810
euclidean,14,train,100610443,1.0,1.0,1.0,576
euclidean,14,train,100610883,1.0,1.0,1.0,549
euclidean,14,train,300000007,1.0,1.0,1.0,684
euclidean,14,train,300000018,1.0,1.0,1.0,576
euclidean,14,train,300000034,1.0,1.0,1.0,1152
euclidean,14,train,300000080,1.0,1.0,1.0,1152
euclidean,14,train,300000082,1.0,1.0,1.0,585
euclidean,14,train,700018215,1.0,1.0,1.0,540
euclidean,14,test,100180860,0.9038461538461539,0.746031746031746,0.8173913043478261,63
euclidean,14,test,100192430,0.87,0.9666666666666667,0.9157894736842105,90
euclidean,14,test,100610443,0.9,0.984375,0.9402985074626866,64
euclidean,14,test,100610883,0.926829268292683,0.6229508196721312,0.7450980392156863,61
euclidean,14,test,300000007,0.8888888888888888,0.9473684210526315,0.9171974522292994,76
euclidean,14,test,300000018,0.896551724137931,0.8125,0.8524590163934426,64
